measurement_id,sample_id,replicate_id,sensor_id,target_bacterium,species_code,sensor_state,sensor_state_code,contamination_status,surface_type,sensor_lot,experimental_batch,operator_id,measurement_date,incubation_time_h,incubation_temperature_C,sample_mean_cfu_mL,sample_log10_mean_cfu_mL,qc_flag
SA_020_R2_0,SA_020,2,L05-SA_020-R2,Staphylococcus aureus,SA,carbon_clean,0,0,Vidro,L05,B04,OP03,2026-08-03,3.72,36.8,3.333,0.5229,PASS
SA_020_R2_1,SA_020,2,L05-SA_020-R2,Staphylococcus aureus,SA,capture_probe,1,0,Vidro,L05,B04,OP03,2026-08-03,3.72,36.8,3.333,0.5229,REVIEW
SA_020_R2_2,SA_020,2,L05-SA_020-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Vidro,L05,B04,OP03,2026-08-03,3.72,36.8,3.333,0.5229,PASS
SA_020_R3_0,SA_020,3,L05-SA_020-R3,Staphylococcus aureus,SA,carbon_clean,0,0,Vidro,L05,B04,OP03,2026-08-03,3.72,36.8,3.333,0.5229,PASS
SA_020_R3_1,SA_020,3,L05-SA_020-R3,Staphylococcus aureus,SA,capture_probe,1,0,Vidro,L05,B04,OP03,2026-08-03,3.72,36.8,3.333,0.5229,PASS
SA_020_R3_2,SA_020,3,L05-SA_020-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Vidro,L05,B04,OP03,2026-08-03,3.72,36.8,3.333,0.5229,PASS
SA_021_R1_0,SA_021,1,L03-SA_021-R1,Staphylococcus aureus,SA,carbon_clean,0,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_021_R1_1,SA_021,1,L03-SA_021-R1,Staphylococcus aureus,SA,capture_probe,1,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_021_R1_2,SA_021,1,L03-SA_021-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_021_R2_0,SA_021,2,L03-SA_021-R2,Staphylococcus aureus,SA,carbon_clean,0,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_021_R2_1,SA_021,2,L03-SA_021-R2,Staphylococcus aureus,SA,capture_probe,1,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_021_R2_2,SA_021,2,L03-SA_021-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_021_R3_0,SA_021,3,L03-SA_021-R3,Staphylococcus aureus,SA,carbon_clean,0,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_021_R3_1,SA_021,3,L03-SA_021-R3,Staphylococcus aureus,SA,capture_probe,1,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_021_R3_2,SA_021,3,L03-SA_021-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Vidro,L03,B05,OP03,2026-08-01,4.48,36.9,0.0,,PASS
SA_022_R1_0,SA_022,1,L03-SA_022-R1,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,PASS
SA_022_R1_1,SA_022,1,L03-SA_022-R1,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,PASS
SA_022_R1_2,SA_022,1,L03-SA_022-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,PASS
SA_022_R2_0,SA_022,2,L03-SA_022-R2,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,PASS
SA_022_R2_1,SA_022,2,L03-SA_022-R2,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,REVIEW
SA_022_R2_2,SA_022,2,L03-SA_022-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,PASS
SA_022_R3_0,SA_022,3,L03-SA_022-R3,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,PASS
SA_022_R3_1,SA_022,3,L03-SA_022-R3,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,PASS
SA_022_R3_2,SA_022,3,L03-SA_022-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L03,B02,OP01,2026-08-30,4.31,36.5,13.333,1.1249,PASS
SA_023_R1_0,SA_023,1,L04-SA_023-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_023_R1_1,SA_023,1,L04-SA_023-R1,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_023_R1_2,SA_023,1,L04-SA_023-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_023_R2_0,SA_023,2,L04-SA_023-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_023_R2_1,SA_023,2,L04-SA_023-R2,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_023_R2_2,SA_023,2,L04-SA_023-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_023_R3_0,SA_023,3,L04-SA_023-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_023_R3_1,SA_023,3,L04-SA_023-R3,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_023_R3_2,SA_023,3,L04-SA_023-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B09,OP03,2026-09-02,3.79,36.9,4163333.333,6.6194,PASS
SA_024_R1_0,SA_024,1,L05-SA_024-R1,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_024_R1_1,SA_024,1,L05-SA_024-R1,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_024_R1_2,SA_024,1,L05-SA_024-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_024_R2_0,SA_024,2,L05-SA_024-R2,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_024_R2_1,SA_024,2,L05-SA_024-R2,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_024_R2_2,SA_024,2,L05-SA_024-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_024_R3_0,SA_024,3,L05-SA_024-R3,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_024_R3_1,SA_024,3,L05-SA_024-R3,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_024_R3_2,SA_024,3,L05-SA_024-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L05,B09,OP01,2026-09-05,3.94,37.1,3.333,0.5229,PASS
SA_025_R1_0,SA_025,1,L05-SA_025-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,PASS
SA_025_R1_1,SA_025,1,L05-SA_025-R1,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,PASS
SA_025_R1_2,SA_025,1,L05-SA_025-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,PASS
SA_025_R2_0,SA_025,2,L05-SA_025-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,PASS
SA_025_R2_1,SA_025,2,L05-SA_025-R2,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,PASS
SA_025_R2_2,SA_025,2,L05-SA_025-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,PASS
SA_025_R3_0,SA_025,3,L05-SA_025-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,PASS
SA_025_R3_1,SA_025,3,L05-SA_025-R3,Staphylococcus aureus,SA,capture_probe,1,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,REVIEW
SA_025_R3_2,SA_025,3,L05-SA_025-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polipropileno,L05,B06,OP01,2026-08-13,4.03,37.4,41133.333,4.6142,PASS
SA_026_R1_0,SA_026,1,L01-SA_026-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,PASS
SA_026_R1_1,SA_026,1,L01-SA_026-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,PASS
SA_026_R1_2,SA_026,1,L01-SA_026-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,REVIEW
SA_026_R2_0,SA_026,2,L01-SA_026-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,PASS
SA_026_R2_1,SA_026,2,L01-SA_026-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,PASS
SA_026_R2_2,SA_026,2,L01-SA_026-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,PASS
SA_026_R3_0,SA_026,3,L01-SA_026-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,REVIEW
SA_026_R3_1,SA_026,3,L01-SA_026-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,PASS
SA_026_R3_2,SA_026,3,L01-SA_026-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B09,OP01,2026-08-08,3.73,37.8,16900.0,4.2279,PASS
SA_027_R1_0,SA_027,1,L05-SA_027-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_027_R1_1,SA_027,1,L05-SA_027-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_027_R1_2,SA_027,1,L05-SA_027-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_027_R2_0,SA_027,2,L05-SA_027-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_027_R2_1,SA_027,2,L05-SA_027-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_027_R2_2,SA_027,2,L05-SA_027-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_027_R3_0,SA_027,3,L05-SA_027-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_027_R3_1,SA_027,3,L05-SA_027-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_027_R3_2,SA_027,3,L05-SA_027-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L05,B06,OP01,2026-08-10,3.95,37.5,1323333.333,6.1217,PASS
SA_028_R1_0,SA_028,1,L05-SA_028-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,PASS
SA_028_R1_1,SA_028,1,L05-SA_028-R1,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,PASS
SA_028_R1_2,SA_028,1,L05-SA_028-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,PASS
SA_028_R2_0,SA_028,2,L05-SA_028-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,PASS
SA_028_R2_1,SA_028,2,L05-SA_028-R2,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,FAIL
SA_028_R2_2,SA_028,2,L05-SA_028-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,PASS
SA_028_R3_0,SA_028,3,L05-SA_028-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,PASS
SA_028_R3_1,SA_028,3,L05-SA_028-R3,Staphylococcus aureus,SA,capture_probe,1,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,PASS
SA_028_R3_2,SA_028,3,L05-SA_028-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B05,OP03,2026-09-14,4.28,37.0,1816.667,3.2593,PASS
SA_029_R1_0,SA_029,1,L03-SA_029-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_029_R1_1,SA_029,1,L03-SA_029-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_029_R1_2,SA_029,1,L03-SA_029-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_029_R2_0,SA_029,2,L03-SA_029-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_029_R2_1,SA_029,2,L03-SA_029-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_029_R2_2,SA_029,2,L03-SA_029-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_029_R3_0,SA_029,3,L03-SA_029-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_029_R3_1,SA_029,3,L03-SA_029-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_029_R3_2,SA_029,3,L03-SA_029-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B10,OP02,2026-08-03,4.0,37.8,16100.0,4.2068,PASS
SA_030_R1_0,SA_030,1,L03-SA_030-R1,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_030_R1_1,SA_030,1,L03-SA_030-R1,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_030_R1_2,SA_030,1,L03-SA_030-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_030_R2_0,SA_030,2,L03-SA_030-R2,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_030_R2_1,SA_030,2,L03-SA_030-R2,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_030_R2_2,SA_030,2,L03-SA_030-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_030_R3_0,SA_030,3,L03-SA_030-R3,Staphylococcus aureus,SA,carbon_clean,0,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_030_R3_1,SA_030,3,L03-SA_030-R3,Staphylococcus aureus,SA,capture_probe,1,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_030_R3_2,SA_030,3,L03-SA_030-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L03,B10,OP03,2026-08-20,3.96,36.2,6.667,0.8239,PASS
SA_031_R1_0,SA_031,1,L01-SA_031-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,PASS
SA_031_R1_1,SA_031,1,L01-SA_031-R1,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,PASS
SA_031_R1_2,SA_031,1,L01-SA_031-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,PASS
SA_031_R2_0,SA_031,2,L01-SA_031-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,PASS
SA_031_R2_1,SA_031,2,L01-SA_031-R2,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,PASS
SA_031_R2_2,SA_031,2,L01-SA_031-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,PASS
SA_031_R3_0,SA_031,3,L01-SA_031-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,PASS
SA_031_R3_1,SA_031,3,L01-SA_031-R3,Staphylococcus aureus,SA,capture_probe,1,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,FAIL
SA_031_R3_2,SA_031,3,L01-SA_031-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Vidro,L01,B03,OP03,2026-09-10,3.54,37.1,4800000.0,6.6812,PASS
SA_032_R1_0,SA_032,1,L03-SA_032-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_032_R1_1,SA_032,1,L03-SA_032-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_032_R1_2,SA_032,1,L03-SA_032-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_032_R2_0,SA_032,2,L03-SA_032-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_032_R2_1,SA_032,2,L03-SA_032-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_032_R2_2,SA_032,2,L03-SA_032-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_032_R3_0,SA_032,3,L03-SA_032-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_032_R3_1,SA_032,3,L03-SA_032-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_032_R3_2,SA_032,3,L03-SA_032-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L03,B09,OP02,2026-09-06,3.89,37.7,266.667,2.426,PASS
SA_033_R1_0,SA_033,1,L01-SA_033-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_033_R1_1,SA_033,1,L01-SA_033-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_033_R1_2,SA_033,1,L01-SA_033-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_033_R2_0,SA_033,2,L01-SA_033-R2,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_033_R2_1,SA_033,2,L01-SA_033-R2,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_033_R2_2,SA_033,2,L01-SA_033-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_033_R3_0,SA_033,3,L01-SA_033-R3,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_033_R3_1,SA_033,3,L01-SA_033-R3,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_033_R3_2,SA_033,3,L01-SA_033-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B10,OP01,2026-08-06,4.1,37.2,276.667,2.442,PASS
SA_034_R1_0,SA_034,1,L01-SA_034-R1,Staphylococcus aureus,SA,carbon_clean,0,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_034_R1_1,SA_034,1,L01-SA_034-R1,Staphylococcus aureus,SA,capture_probe,1,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_034_R1_2,SA_034,1,L01-SA_034-R1,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_034_R2_0,SA_034,2,L01-SA_034-R2,Staphylococcus aureus,SA,carbon_clean,0,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_034_R2_1,SA_034,2,L01-SA_034-R2,Staphylococcus aureus,SA,capture_probe,1,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_034_R2_2,SA_034,2,L01-SA_034-R2,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_034_R3_0,SA_034,3,L01-SA_034-R3,Staphylococcus aureus,SA,carbon_clean,0,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_034_R3_1,SA_034,3,L01-SA_034-R3,Staphylococcus aureus,SA,capture_probe,1,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_034_R3_2,SA_034,3,L01-SA_034-R3,Staphylococcus aureus,SA,capture_probe_16S_rRNA,2,0,Vidro,L01,B08,OP03,2026-09-07,3.93,36.4,6.667,0.8239,PASS
SA_035_R1_0,SA_035,1,L05-SA_035-R1,Staphylococcus aureus,SA,carbon_clean,0,1,Aço inoxidável 304,L05,B04,OP02,2026-08-30,3.98,36.9,77000.0,4.8865,PASS
SA_035_R1_1,SA_035,1,L05-SA_035-R1,Staphylococcus aureus,SA,capture_probe,1,1,Aço inoxidável 304,L05,B04,OP02,2026-08-30,3.98,36.9,77000.0,4.8865,PASS
